celda_id,total_hurtos,hora_promedio,hora_std,dia_promedio,edad_promedio,modalidad_comun,lugar_comun,año_inicio,año_fin,mes_comun,lat_centro,lon_centro,area_km2,densidad_hurtos,score_riesgo,nivel_riesgo,cluster
555.0,20,13.05,4.52,2.35,31.25,1,88,2017,2022,3,6.201750000000002,-75.54125000000025,0.2495,80.16032064128257,35,BAJO,1.0
560.0,6,8.67,5.16,3.17,37.67,1,88,2017,2022,8,6.201750000000002,-75.51875000000028,0.2495,24.04809619238477,35,BAJO,1.0
563.0,4,1.5,1.73,3.0,32.0,1,4,2018,2022,5,6.201750000000002,-75.5052500000003,0.2495,16.03206412825651,45,MEDIO,1.0
564.0,9,18.44,1.67,3.0,27.11,1,88,2018,2022,6,6.201750000000002,-75.50075000000031,0.2495,36.07214428857716,45,MEDIO,1.0
570.0,2,0.0,0.0,1.0,34.0,1,88,2017,2017,11,6.2062500000000025,-75.68525000000002,0.2495,8.016032064128256,40,MEDIO,1.0
584.0,3,12.67,9.45,2.33,36.0,1,88,2021,2022,2,6.2062500000000025,-75.62225000000012,0.2495,12.024048096192384,25,BAJO,1.0
586.0,2,14.5,10.61,1.0,38.5,1,9,2018,2022,3,6.2062500000000025,-75.61325000000014,0.2495,8.016032064128256,30,BAJO,1.0
587.0,1,12.0,,3.0,33.0,1,88,2020,2020,8,6.2062500000000025,-75.60875000000014,0.2495,4.008016032064128,25,BAJO,
588.0,75,13.81,7.15,2.81,37.03,1,88,2014,2022,8,6.2062500000000025,-75.60425000000015,0.2495,300.6012024048096,50,MEDIO,1.0
589.0,169,12.27,6.15,3.28,35.91,1,88,2004,2022,9,6.2062500000000025,-75.59975000000016,0.2495,677.3547094188377,55,MEDIO,0.0
590.0,134,12.11,6.33,2.69,36.88,1,88,2013,2022,3,6.2062500000000025,-75.59525000000016,0.2495,537.0741482965932,55,MEDIO,0.0
591.0,8,13.88,6.56,2.62,29.75,6,12,2017,2020,9,6.2062500000000025,-75.59075000000017,0.2495,32.06412825651302,25,BAJO,1.0
592.0,398,13.62,6.13,2.95,33.05,1,88,2003,2022,9,6.2062500000000025,-75.58625000000018,0.2495,1595.190380761523,70,ALTO,0.0
593.0,1004,12.13,6.36,2.79,34.89,1,88,2003,2022,9,6.2062500000000025,-75.58175000000018,0.2495,4024.048096192385,75,ALTO,0.0
594.0,374,13.1,6.23,2.94,36.03,1,88,2003,2022,11,6.2062500000000025,-75.57725000000019,0.2495,1498.997995991984,70,ALTO,0.0
595.0,498,13.15,5.95,2.63,32.09,1,88,2004,2022,10,6.2062500000000025,-75.5727500000002,0.2495,1995.9919839679358,75,ALTO,0.0
596.0,1171,12.37,6.55,3.08,34.04,1,88,2003,2022,12,6.2062500000000025,-75.5682500000002,0.2495,4693.386773547094,75,ALTO,0.0
597.0,1125,9.52,8.27,3.86,31.96,6,88,2003,2022,8,6.2062500000000025,-75.56375000000021,0.2495,4509.018036072144,75,ALTO,0.0
598.0,1008,11.96,8.22,3.54,31.94,6,88,2003,2022,12,6.2062500000000025,-75.55925000000022,0.2495,4040.0801603206414,75,ALTO,0.0
599.0,194,14.34,6.65,2.7,34.13,1,88,2003,2022,8,6.2062500000000025,-75.55475000000023,0.2495,777.5551102204408,55,MEDIO,0.0
600.0,173,11.86,7.08,3.12,33.25,1,88,2004,2022,6,6.2062500000000025,-75.55025000000023,0.2495,693.3867735470942,55,MEDIO,0.0
601.0,37,10.89,6.53,2.05,34.57,1,88,2005,2022,12,6.2062500000000025,-75.54575000000024,0.2495,148.29659318637275,35,BAJO,1.0
602.0,36,11.28,7.0,3.97,38.17,1,88,2014,2022,11,6.2062500000000025,-75.54125000000025,0.2495,144.28857715430863,30,BAJO,1.0
604.0,3,9.0,0.0,5.0,35.0,1,89,2021,2021,1,6.2062500000000025,-75.53225000000026,0.2495,12.024048096192384,40,MEDIO,1.0
607.0,7,7.86,5.11,4.0,31.86,1,88,2016,2022,7,6.2062500000000025,-75.51875000000028,0.2495,28.0561122244489,35,BAJO,1.0
608.0,7,8.43,5.38,4.0,36.71,6,88,2017,2022,3,6.2062500000000025,-75.51425000000029,0.2495,28.0561122244489,35,BAJO,1.0
609.0,1,15.0,,6.0,20.0,1,88,2016,2016,1,6.2062500000000025,-75.5097500000003,0.2495,4.008016032064128,25,BAJO,
610.0,1,7.0,,1.0,44.0,1,88,2019,2019,9,6.2062500000000025,-75.5052500000003,0.2495,4.008016032064128,25,BAJO,
